order_id,order_datetime,customer_id,total_amount,num_items
18658808,2024-02-10T04:28:48.097445,2,32.92,1
18668637,2024-02-07T10:33:48.397085,1,55.50,4
18681869,2024-02-10T01:58:11.787947,5,24.42,1
18689903,2024-02-05T10:50:16.483575,25,76.73,5
18695371,2024-02-04T12:43:12.649047,3,78.21,3
18699740,2024-02-08T05:25:53.386121,23,42.64,3
18711049,2024-02-07T21:33:26.404661,26,56.08,2
18723004,2024-02-06T12:05:57.770111,4,56.43,5
18723431,2024-02-09T17:21:02.921240,17,59.26,4
18730545,2024-02-04T17:59:13.438614,24,5.82,2
18734795,2024-02-06T21:22:43.328319,12,33.93,2
18736766,2024-02-04T04:29:18.517992,30,73.19,4
18737001,2024-02-02T11:15:33.844106,9,86.92,4
18751461,2024-02-08T20:20:46.230096,19,64.64,5
18762305,2024-02-07T19:10:40.861538,12,71.92,4
18765125,2024-02-10T13:19:16.702079,28,9.24,1
18775649,2024-02-05T03:38:14.138048,9,58.22,3
18782801,2024-02-02T07:15:31.937825,28,60.70,4
18782913,2024-02-06T01:44:41.914913,6,65.11,5
18797574,2024-02-08T16:55:22.803865,30,39.52,3
18799006,2024-02-07T21:45:48.726763,2,66.84,3
18805963,2024-02-08T15:46:02.490257,19,34.49,2
18817909,2024-02-08T03:49:25.433724,10,55.55,3
18828111,2024-02-05T05:12:28.491379,13,17.03,2
18835634,2024-02-06T15:50:58.676072,15,34.24,1
18837474,2024-02-02T05:20:10.159265,16,91.34,4
18845557,2024-02-09T06:43:06.244594,15,15.18,1
18870718,2024-02-01T15:49:30.475001,28,28.31,2
18877923,2024-02-01T02:41:28.103652,30,69.92,3
18878331,2024-02-05T00:50:26.904943,20,62.64,3
18892885,2024-02-09T06:26:29.323123,22,59.57,5
18913211,2024-02-06T01:03:06.918244,5,60.44,2
18914224,2024-02-01T18:09:31.045118,27,43.01,2
18915836,2024-02-04T09:21:17.910512,7,11.25,1
18919473,2024-02-10T18:05:58.865309,27,14.44,1
18960712,2024-02-10T23:43:04.312397,6,5.96,1
18966204,2024-02-07T22:19:21.701633,1,42.74,2
18972517,2024-02-10T05:46:49.093184,24,26.13,2
18977999,2024-02-10T02:58:50.277292,8,30.83,3
18989524,2024-02-05T16:05:51.210426,14,77.55,5
19007557,2024-02-05T02:30:08.465608,30,66.06,4
19012760,2024-02-06T05:35:17.806868,27,29.88,3
19013744,2024-02-10T21:06:33.207980,19,22.96,3
19031961,2024-02-02T08:01:30.312263,9,28.31,2
19038246,2024-02-07T23:17:38.353266,28,49.20,2
19052895,2024-02-05T16:43:26.530408,14,45.85,1
19060756,2024-02-04T08:16:42.200586,19,24.24,1
19069081,2024-02-06T03:25:51.994734,7,7.55,1
19096582,2024-02-09T16:55:32.479459,6,27.70,3
19102704,2024-02-05T22:29:13.476098,23,31.44,3
19103012,2024-02-06T16:49:46.517478,4,45.85,1
19116912,2024-02-08T14:56:28.269584,1,13.72,1
19134314,2024-02-07T02:35:04.023505,13,31.29,4
19136507,2024-02-08T09:57:44.651832,1,41.15,2
19144616,2024-02-06T21:55:04.127183,12,85.54,4
19151170,2024-02-05T10:05:11.432749,5,66.73,5
19157226,2024-02-04T07:43:14.467912,1,10.12,1
19159390,2024-02-09T13:35:20.862679,28,46.50,3
19162279,2024-02-08T06:49:11.437756,18,65.09,5
19166997,2024-02-05T03:51:57.700188,11,96.23,4
19167201,2024-02-04T19:58:04.857265,13,71.34,4
19170392,2024-02-08T01:53:17.193346,18,3.62,1
19177812,2024-02-05T02:10:36.797816,3,52.95,4
19191949,2024-02-06T12:55:48.026280,28,21.07,2
19199106,2024-02-10T19:43:12.829899,25,35.72,2
19212615,2024-02-08T02:50:29.121952,7,103.56,4
19217034,2024-02-02T14:33:19.071706,22,54.32,3
19219530,2024-02-04T09:42:36.350862,4,61.86,4
19220516,2024-02-04T09:02:56.161929,8,15.10,1
19233254,2024-02-08T12:37:49.306966,12,42.80,1
19236907,2024-02-06T09:49:28.683764,10,101.60,5
19240416,2024-02-02T21:26:23.391104,5,55.67,4
19241507,2024-02-04T01:58:09.962114,2,92.66,5
19249839,2024-02-04T01:18:08.251114,16,42.24,4
19252792,2024-02-07T06:28:19.818568,26,41.36,2
19255474,2024-02-08T04:39:20.284051,26,43.67,4
19295285,2024-02-08T00:33:04.911035,7,52.48,3
19300425,2024-02-05T17:16:08.134211,5,35.63,3
19304707,2024-02-08T19:23:55.032684,11,40.36,2
19307931,2024-02-04T12:34:48.771966,26,49.15,1
19309491,2024-02-09T06:28:56.502118,11,30.71,2
19310595,2024-02-06T03:41:11.712385,19,37.25,2
19412183,2024-02-01T07:40:00.906718,16,43.55,1
19412593,2024-02-08T09:44:49.513385,21,56.82,3
19417641,2024-02-06T14:47:22.771250,15,56.67,3
19419201,2024-02-02T00:50:37.209278,26,62.84,2
19434625,2024-02-08T16:17:33.873976,6,52.72,3
19443738,2024-02-05T12:55:16.103082,21,84.39,4
19444059,2024-02-09T02:14:33.221755,29,51.40,3
19448035,2024-02-08T02:12:42.752020,24,27.72,2
19448104,2024-02-07T12:18:36.287348,27,53.54,5
19450348,2024-02-05T23:21:12.822985,30,50.30,2
19486206,2024-02-06T01:45:24.348077,5,91.06,4
19503032,2024-02-10T13:39:52.061259,2,36.20,3
19543465,2024-02-10T10:01:59.935300,8,22.77,3
19545448,2024-02-05T21:43:20.182995,13,74.36,5
19545518,2024-02-08T19:45:36.593482,24,40.43,2
19631979,2024-02-08T10:29:17.482420,24,24.96,1
19643949,2024-02-07T08:57:09.392817,15,38.73,2
19655455,2024-02-02T10:44:35.371035,26,53.14,3
19656660,2024-02-01T13:03:24.339596,5,77.01,4
19660695,2024-02-01T13:59:24.269054,12,15.94,2
19663931,2024-02-05T06:26:30.833775,3,35.96,2
19681340,2024-02-04T00:23:13.306890,13,34.84,1
19684366,2024-02-04T07:03:30.171694,2,1.38,1
19687290,2024-02-10T21:49:41.319498,11,50.85,4
19688880,2024-02-10T03:41:44.609891,8,48.49,3
19715135,2024-02-09T03:45:16.835921,28,30.30,1
19730167,2024-02-05T04:46:57.259467,5,107.96,4
19734022,2024-02-02T14:09:48.926667,20,36.98,2
19748848,2024-02-08T03:28:06.680012,27,59.71,3
19765030,2024-02-09T13:01:40.274517,21,49.98,3
19782904,2024-02-10T21:41:20.991232,24,79.43,5
19787921,2024-02-10T13:45:58.072662,22,43.46,3
19791593,2024-02-10T02:42:52.749808,23,52.97,5
19797822,2024-02-07T01:12:47.630257,20,45.85,1
19816569,2024-02-09T19:49:14.689866,15,43.59,2
19819619,2024-02-06T04:28:40.549010,5,51.31,5
19822859,2024-02-08T20:52:40.242006,22,64.68,3
19839180,2024-02-07T15:57:30.376115,28,37.78,3
19859962,2024-02-05T05:14:10.967336,15,46.91,3
19876366,2024-02-02T05:17:56.297583,17,32.68,1
19902131,2024-02-08T13:04:58.848164,12,34.84,1
19906791,2024-02-06T02:40:53.612400,25,61.40,3
19912736,2024-02-07T18:04:49.644355,6,80.79,4
19918546,2024-02-05T09:03:05.059273,26,32.65,3
19926754,2024-02-04T10:09:18.015983,14,3.39,1
19931145,2024-02-08T10:22:38.139796,15,50.97,3
19947506,2024-02-10T08:57:41.811574,3,19.47,2
19951680,2024-02-05T06:34:35.004779,22,29.59,2
19959626,2024-02-01T23:46:49.074585,7,77.86,5
19963866,2024-02-07T16:19:39.227082,1,62.66,5
19976296,2024-02-05T20:17:08.783006,24,80.76,4
19979942,2024-02-04T10:47:02.945771,21,36.36,4
19985493,2024-02-02T08:56:43.302238,17,52.33,4
19994810,2024-02-04T09:03:07.655309,13,91.74,4
19995947,2024-02-08T11:49:41.733393,18,42.80,1
20018262,2024-02-08T17:52:41.816307,14,15.70,1
20037351,2024-02-04T14:37:32.589955,8,19.68,1
20044880,2024-02-07T20:40:55.925174,19,102.91,4
20045539,2024-02-08T01:27:16.929121,29,79.73,4
20056618,2024-02-05T06:53:57.631899,11,27.04,1
20068432,2024-02-02T13:59:07.951574,7,50.64,5
20077113,2024-02-02T06:37:46.581525,16,70.04,4
20081543,2024-02-06T07:20:59.640617,4,33.21,3
20098974,2024-02-05T14:29:40.723917,26,75.42,3
20099161,2024-02-06T03:20:25.404263,11,13.52,1
20101542,2024-02-08T17:53:35.377371,12,80.08,4
20102894,2024-02-04T09:01:40.374753,21,79.86,4
20109651,2024-02-08T09:51:57.529309,26,66.60,3
20118055,2024-02-08T20:02:00.990338,1,66.43,3
20120983,2024-02-06T07:31:29.806753,10,64.90,4
20126728,2024-02-01T23:04:18.063855,3,95.72,4
20128721,2024-02-04T14:30:08.784473,1,3.08,1
20133030,2024-02-09T02:16:14.274937,5,62.95,5
20134815,2024-02-10T14:23:30.307267,17,59.24,5
20137135,2024-02-08T21:13:00.623728,9,119.55,5
20138898,2024-02-05T19:19:25.542884,7,9.86,2
20163045,2024-02-04T11:59:52.533390,17,92.18,5
20176157,2024-02-10T13:54:53.764504,6,12.56,1
20187418,2024-02-08T19:23:48.694943,8,67.48,3
20191794,2024-02-05T09:26:54.458130,6,113.27,4
20208284,2024-02-05T23:36:59.621665,9,93.54,5
20219244,2024-02-08T23:39:57.119578,23,34.84,1
20256824,2024-02-02T06:11:48.611300,23,15.05,1
20311085,2024-02-08T02:39:29.987916,6,41.45,4
20311797,2024-02-07T14:28:43.314342,2,14.99,2
20334745,2024-02-04T00:14:54.895970,9,49.06,2
20343390,2024-02-08T22:00:00.535147,23,50.90,3
20347094,2024-02-07T00:55:28.550405,15,16.28,1
20348826,2024-02-07T11:06:45.907580,19,98.03,4
20350596,2024-02-09T20:40:44.278800,4,35.21,3
20354824,2024-02-04T15:10:35.217570,28,44.17,2
20381148,2024-02-02T00:37:24.385391,6,122.02,4
20405850,2024-02-10T14:40:22.491743,9,54.28,2
20409040,2024-02-08T19:48:55.923552,28,8.04,1
20410767,2024-02-08T23:55:00.372696,17,18.72,2
20424130,2024-02-10T13:10:02.129321,30,0.00,1
20446540,2024-02-07T19:39:39.402886,29,49.98,4
20453186,2024-02-06T16:27:31.658387,28,63.27,3
20467577,2024-02-04T09:08:33.606104,12,61.63,3
20472180,2024-02-08T23:54:08.400313,2,56.27,4
20496219,2024-02-04T18:57:45.292704,21,54.30,3
20507313,2024-02-07T23:16:47.850106,1,43.32,4
20520904,2024-02-04T21:00:06.857426,30,2.76,1
20522926,2024-02-10T12:09:28.252053,15,44.81,3
20546001,2024-02-07T07:43:07.406408,13,65.57,4
20557669,2024-02-09T00:49:49.075407,4,68.88,5
20559225,2024-02-07T02:49:08.568299,19,65.80,2
20571605,2024-02-10T22:32:29.824636,6,107.44,5
20591470,2024-02-06T15:53:17.007952,6,8.57,2
20617022,2024-02-06T18:08:28.276288,13,67.63,4
20630817,2024-02-06T01:55:15.120261,16,15.48,1
20634001,2024-02-10T15:48:21.051201,7,19.34,3
20653871,2024-02-08T08:26:27.798549,7,54.58,2
20655103,2024-02-05T15:47:57.384469,2,12.50,2
20658107,2024-02-04T15:51:45.162044,11,18.34,1
20693101,2024-02-09T02:59:07.013778,20,50.72,4
20706709,2024-02-08T17:42:15.844765,5,69.01,5
20709656,2024-02-08T12:29:59.878551,27,72.82,2
20714216,2024-02-04T22:29:09.844596,16,39.67,2
20720311,2024-02-06T03:29:33.137566,9,27.51,1
20724094,2024-02-05T20:10:54.386531,15,43.94,5
20741372,2024-02-04T22:10:27.558036,6,29.34,1
20751528,2024-02-07T12:04:06.371835,5,59.54,3
20762055,2024-02-09T05:53:20.006361,23,17.00,3
20764115,2024-02-02T04:26:57.733848,7,59.18,2
20764367,2024-02-06T00:36:55.503206,6,37.20,2
20773911,2024-02-09T17:29:04.640054,4,8.14,1
20774867,2024-02-01T15:32:12.941787,2,60.22,2
20780707,2024-02-07T01:49:47.529129,10,82.26,4
20785053,2024-02-09T09:45:13.901705,15,45.55,3
20797475,2024-02-06T11:48:04.013354,1,9.03,1
20811728,2024-02-07T11:52:16.698392,11,85.82,3
20827853,2024-02-04T03:05:17.612288,1,30.53,3
20838432,2024-02-05T03:14:49.223019,16,84.67,3
20881444,2024-02-01T17:59:17.551819,4,55.80,3
20901190,2024-02-08T11:32:00.627789,7,8.53,1
20914503,2024-02-07T02:43:07.584191,14,44.83,5
20919773,2024-02-09T19:54:56.118609,13,34.66,4
20920728,2024-02-04T14:43:50.574160,5,34.84,1
20921554,2024-02-06T18:34:10.294392,27,81.26,4
20924927,2024-02-04T17:38:50.264897,18,66.62,3
20929876,2024-02-09T04:55:11.502831,12,28.23,3
20948120,2024-02-10T05:39:27.863361,2,80.33,3
20962625,2024-02-10T06:36:17.302079,22,10.41,2
20963112,2024-02-02T09:28:24.690630,11,39.72,3
20981607,2024-02-08T03:09:11.852121,19,23.52,1
21000326,2024-02-05T07:16:07.014492,14,49.53,3
21025527,2024-02-06T00:35:00.988652,7,72.15,5
21040100,2024-02-05T19:05:40.414877,26,83.36,4
21041369,2024-02-10T01:05:29.862399,10,51.32,3
21064371,2024-02-09T10:56:59.132217,7,50.69,3
21065656,2024-02-10T00:58:01.989305,29,58.54,4
21081185,2024-02-10T10:34:45.767628,15,54.70,3
21082979,2024-02-08T11:32:37.393479,3,18.34,1
21101039,2024-02-02T05:18:51.127204,11,86.84,5
21105276,2024-02-09T20:03:11.883475,8,75.38,2
21122304,2024-02-05T12:58:30.177150,13,27.69,2
21123307,2024-02-06T17:28:34.649134,30,95.66,4
21131469,2024-02-01T20:09:55.631811,30,115.54,4
21141179,2024-02-10T02:04:45.365353,3,35.42,3
21159559,2024-02-05T19:46:58.287375,19,75.99,5
21163482,2024-02-06T15:58:09.908879,16,21.87,2
21165042,2024-02-08T03:41:09.499925,24,34.24,1
21191757,2024-02-07T23:57:28.606756,6,37.24,2
21222070,2024-02-07T09:38:14.484324,5,21.83,3
21228529,2024-02-05T07:02:35.183393,5,41.54,3
21240955,2024-02-01T21:12:41.191750,15,22.44,1
21259460,2024-02-06T00:07:17.987472,12,9.17,1
21259709,2024-02-02T17:46:40.856850,7,76.52,3
21264826,2024-02-07T08:04:14.769214,30,86.74,4
21289330,2024-02-08T03:24:05.518259,29,57.51,4
21308716,2024-02-06T03:30:50.256798,19,34.20,2
21309521,2024-02-08T09:26:39.567171,9,53.44,3
21317159,2024-02-04T17:26:24.200048,2,41.07,2
21319171,2024-02-09T04:57:58.067395,13,9.05,1
21325530,2024-02-07T18:46:58.449286,3,60.82,3
21332499,2024-02-06T08:59:14.361801,27,68.46,3
21351539,2024-02-10T23:42:41.536682,30,58.88,4
21367979,2024-02-05T10:13:24.916240,26,30.62,2
21391224,2024-02-06T06:48:37.369152,25,30.45,2
21415511,2024-02-04T15:03:10.461106,8,65.45,5
21422413,2024-02-05T13:01:34.999996,15,37.36,3
21422699,2024-02-04T15:00:12.331464,16,47.78,4
21466257,2024-02-04T15:42:35.446912,4,41.94,2
21467681,2024-02-09T00:09:23.116435,1,23.30,2
21472716,2024-02-01T21:37:54.815914,15,48.97,2
21484687,2024-02-02T19:12:56.327636,24,47.82,3
21495844,2024-02-02T04:48:04.907813,6,94.85,5
21497746,2024-02-08T04:53:18.134568,25,26.81,2
21504030,2024-02-06T22:12:36.640180,28,26.20,2
21522839,2024-02-01T17:55:03.134477,2,91.41,4
21539643,2024-02-09T10:00:47.026011,8,61.85,2
21551666,2024-02-09T18:56:43.286026,15,42.87,5
21565087,2024-02-02T15:51:44.683279,22,75.11,4
21571512,2024-02-05T03:37:02.000415,1,56.92,2
21595970,2024-02-08T07:41:55.478158,17,49.15,5
21597621,2024-02-05T02:10:57.066852,17,8.14,1
21609046,2024-02-10T12:53:07.053078,24,95.01,4
21617574,2024-02-09T17:34:40.422376,25,13.02,4
21618825,2024-02-04T03:36:22.374251,16,137.45,5
21622512,2024-02-09T00:00:50.739605,24,32.35,3
21636686,2024-02-07T15:39:05.201769,6,43.19,3
21639857,2024-02-05T20:24:18.771769,14,16.46,1
21650904,2024-02-05T03:54:14.777503,20,54.58,2
21655385,2024-02-10T05:43:02.987391,1,57.41,4
21665010,2024-02-01T10:48:46.282966,2,92.65,4
21704413,2024-02-04T01:42:26.277417,5,45.85,1
21710559,2024-02-08T23:14:08.591838,6,64.42,5
21712187,2024-02-02T20:36:02.003353,5,64.82,4
21713018,2024-02-02T15:56:42.765274,30,85.33,5
21714095,2024-02-05T21:47:37.430661,8,46.76,2
21730024,2024-02-08T23:57:58.892386,7,106.51,4
21730592,2024-02-08T16:35:16.940047,22,35.50,1
21739746,2024-02-06T23:12:43.119605,24,66.98,4
21761112,2024-02-09T11:47:03.198411,8,17.91,1
21762181,2024-02-04T21:20:20.899039,30,49.42,2
21766094,2024-02-07T21:07:05.948698,13,17.91,1
21774885,2024-02-07T22:52:07.086913,7,25.00,2
21780246,2024-02-08T10:58:10.986991,26,14.23,2
21783756,2024-02-04T17:22:33.941400,15,60.02,4
21786581,2024-02-07T01:29:02.095542,16,20.97,2
21788502,2024-02-02T08:20:54.770639,17,119.14,5
21798874,2024-02-09T05:49:26.036319,7,5.96,1
21802623,2024-02-04T20:42:55.803877,12,25.34,2
21807258,2024-02-09T14:45:29.362462,15,14.20,1
21809725,2024-02-04T06:14:28.228265,5,115.55,5
21811584,2024-02-08T17:34:27.990091,3,4.50,1
21830802,2024-02-02T09:34:44.690420,30,35.88,2
21835385,2024-02-01T02:27:21.100929,20,5.61,1
21837743,2024-02-09T19:11:24.582907,8,34.46,2
21849315,2024-02-09T07:48:10.356976,21,55.17,4
21866384,2024-02-07T23:53:13.879085,25,70.72,4
21881245,2024-02-10T00:58:51.352653,24,56.94,3
21885588,2024-02-10T06:41:23.348902,21,12.12,1
21894696,2024-02-10T05:11:30.428993,4,67.99,4
21910344,2024-02-08T08:35:58.092554,15,42.03,2
21912358,2024-02-09T04:15:01.127883,26,20.58,1
21914570,2024-02-02T05:14:19.030710,9,12.48,1
21930727,2024-02-01T02:01:14.976093,3,111.00,4
21943436,2024-02-08T20:46:40.927279,24,15.48,1
21944420,2024-02-04T22:56:38.472147,30,25.74,3
21986426,2024-02-01T00:04:04.653777,22,124.15,4
21988382,2024-02-10T17:39:09.577930,24,2.37,1
21993883,2024-02-09T23:38:02.686834,18,26.13,1
22002978,2024-02-06T23:45:50.346690,19,20.36,2
22026404,2024-02-08T21:47:56.091241,22,68.76,3
22036940,2024-02-05T06:05:49.360184,17,21.30,1
22040641,2024-02-05T03:28:09.544571,19,72.52,3
22044321,2024-02-04T23:06:06.434964,26,25.15,2
22050901,2024-02-10T21:10:59.166670,14,61.97,5
22051639,2024-02-02T16:02:07.495812,23,68.07,4
22072094,2024-02-04T00:09:24.694624,4,15.36,2
22073920,2024-02-06T22:27:52.639153,6,78.89,5
22076643,2024-02-08T21:19:18.222322,23,51.33,3
22077352,2024-02-02T15:07:49.935453,10,29.34,1
22081067,2024-02-07T16:46:44.586309,8,35.57,2
22094637,2024-02-09T11:08:27.857224,19,62.35,3
22105911,2024-02-05T17:21:59.680837,17,44.30,3
22116444,2024-02-10T22:36:11.483024,18,49.16,4
22116620,2024-02-08T21:21:47.559146,1,6.56,1
22131665,2024-02-08T11:53:57.458747,4,69.15,3
22137866,2024-02-10T02:09:03.586648,23,30.52,3
22159001,2024-02-06T18:13:43.805459,28,49.85,3
22168058,2024-02-02T12:29:27.658164,18,19.54,2
22215358,2024-02-08T22:24:37.463326,12,49.16,2
22216810,2024-02-05T22:50:00.989712,17,92.60,5
22222826,2024-02-08T09:38:18.979937,28,2.25,1
22225549,2024-02-06T17:36:54.088854,16,98.00,5
22278984,2024-02-04T05:08:00.457279,9,56.70,4
22282109,2024-02-05T01:27:14.895091,23,46.86,2
22287172,2024-02-10T05:59:59.430900,22,67.62,3
22297636,2024-02-06T19:24:06.523109,22,40.13,5
22299560,2024-02-01T08:56:41.571780,8,40.31,2
22300415,2024-02-02T22:41:45.043834,21,34.92,2
22350946,2024-02-09T00:40:50.446237,20,76.65,2
22352173,2024-02-06T03:33:25.720073,17,36.10,1
22356493,2024-02-10T09:29:56.176777,3,11.94,1
22358273,2024-02-06T23:44:43.372586,15,51.33,3
22363836,2024-02-05T05:02:36.462140,26,173.35,5
22364635,2024-02-10T06:33:04.556857,28,37.75,2
22370248,2024-02-06T09:31:14.588374,1,76.64,5
22378316,2024-02-06T20:55:04.546997,19,51.25,3
22381501,2024-02-02T15:35:40.217035,29,42.65,1
22384595,2024-02-07T05:18:12.033062,6,29.40,1
22391307,2024-02-05T15:36:45.419023,25,35.18,2
22405334,2024-02-04T11:50:55.203097,17,127.30,5
22421834,2024-02-04T15:55:02.118936,23,30.30,1
22424891,2024-02-07T11:47:01.067560,18,24.02,2
22426569,2024-02-07T15:47:40.328903,29,8.23,1
22446693,2024-02-08T11:05:55.943944,23,53.38,4
22452915,2024-02-02T02:34:40.272151,30,49.15,1
22464934,2024-02-04T01:11:43.119595,21,64.91,4
22477234,2024-02-05T22:43:31.622037,2,76.94,3
22479481,2024-02-07T04:54:36.619221,17,69.98,4
22481027,2024-02-02T12:34:23.387712,26,87.39,4
22485521,2024-02-05T08:26:32.343207,17,44.27,3
22494822,2024-02-07T03:25:16.849762,6,24.96,1
22514576,2024-02-04T10:13:35.387570,21,31.28,3
22519823,2024-02-01T06:46:13.699700,1,33.22,2
22533632,2024-02-02T02:09:21.194398,2,41.83,3
22551500,2024-02-10T05:14:43.464499,23,13.75,2
22563169,2024-02-06T00:13:23.587779,17,42.45,4
22583187,2024-02-01T10:15:03.913094,29,12.20,2
22599719,2024-02-10T12:00:38.578631,15,53.63,3
22601859,2024-02-02T00:43:51.659083,7,5.87,2
22617446,2024-02-05T13:35:24.171677,15,61.44,3
22627432,2024-02-07T10:09:29.710063,17,60.91,3
22637571,2024-02-07T02:51:42.888572,27,15.70,1
22644761,2024-02-06T23:14:19.226411,1,0.69,1
22656507,2024-02-06T12:21:44.904808,9,34.37,4
22677017,2024-02-10T18:49:29.218806,19,7.74,1
22684981,2024-02-10T00:27:36.518801,26,128.63,4
22685802,2024-02-10T19:35:44.301716,22,63.00,3
22691040,2024-02-07T18:41:14.561103,7,8.56,1
22701118,2024-02-05T11:03:23.627015,23,31.10,2
22733464,2024-02-02T15:33:57.819246,6,17.88,1
22761050,2024-02-05T05:06:16.390647,4,51.38,4
22774587,2024-02-07T16:25:41.125099,7,40.33,2
22777682,2024-02-10T04:33:04.950367,26,55.49,4
22789329,2024-02-07T15:57:19.013871,5,73.53,4
22789338,2024-02-10T05:39:36.689082,1,2.07,2
22795527,2024-02-05T15:05:50.778232,29,56.11,4
22802218,2024-02-06T08:19:51.572954,8,40.85,1
22808138,2024-02-05T21:53:47.314934,28,11.94,1
22820888,2024-02-04T04:50:20.294913,5,34.77,3
22827763,2024-02-10T19:30:01.986970,11,6.70,3
22846242,2024-02-06T21:32:17.828278,24,38.25,3
22855085,2024-02-07T22:52:40.946377,30,46.14,2
22870468,2024-02-06T10:18:30.525635,21,5.43,1
22888449,2024-02-05T00:18:49.954066,13,35.87,2
22896091,2024-02-07T04:11:27.124853,25,112.12,4
22914841,2024-02-05T02:33:43.978495,4,24.86,3
22967856,2024-02-01T15:39:26.161997,22,61.97,3
22970811,2024-02-04T22:33:23.308118,29,97.78,3
22977585,2024-02-05T03:21:52.396838,18,21.13,2
22979079,2024-02-10T13:15:57.134799,9,115.75,5
23010659,2024-02-09T01:53:42.613070,9,12.93,2
23011480,2024-02-02T10:33:56.889274,29,6.93,2
23025157,2024-02-10T14:42:09.149930,13,1.85,1
23026695,2024-02-05T02:20:48.587313,27,64.22,3
23033793,2024-02-09T22:58:10.084558,9,65.01,4
23043872,2024-02-08T20:33:24.545002,20,103.01,5
23044831,2024-02-05T01:49:42.832041,12,19.90,2
23070798,2024-02-05T13:09:46.051060,8,17.64,1
23089889,2024-02-05T14:13:45.177369,26,48.03,2
23103681,2024-02-09T09:48:01.087772,7,46.95,3
23108167,2024-02-06T23:01:43.452816,14,11.91,1
23108428,2024-02-06T23:53:27.844356,6,98.04,4
23115101,2024-02-07T14:02:52.634013,2,33.08,4
23124790,2024-02-02T12:25:47.877453,22,56.11,4
23131456,2024-02-10T14:45:54.868706,22,81.64,4
23145389,2024-02-10T02:05:50.566288,16,117.60,4
23145951,2024-02-06T14:49:57.901063,5,28.88,1
23146266,2024-02-05T22:43:38.826468,18,92.27,4
23149316,2024-02-09T03:35:23.011120,8,58.93,4
23161312,2024-02-07T16:10:29.399611,17,86.93,4
23201022,2024-02-09T03:54:31.711264,10,62.79,4
23218519,2024-02-06T09:16:49.828000,23,66.92,5
23232097,2024-02-02T15:29:01.186163,19,33.93,3
23233296,2024-02-08T15:09:19.148193,25,72.72,4
23233347,2024-02-06T12:21:02.720819,16,68.53,4
23238255,2024-02-05T17:00:09.372308,12,2.07,1
23239896,2024-02-05T20:05:39.042891,16,31.17,3
23247260,2024-02-08T03:05:13.252267,24,67.04,3
23249087,2024-02-09T11:06:13.891044,30,24.20,2
23253955,2024-02-06T21:49:57.986147,20,50.79,2
23268232,2024-02-10T21:55:15.873569,8,29.98,2
23277363,2024-02-09T04:18:36.341879,11,46.05,5
23279735,2024-02-08T15:37:23.765654,1,43.64,3
23292428,2024-02-05T16:48:21.168667,12,37.40,2
23334241,2024-02-10T01:48:09.021523,16,51.08,4
23360868,2024-02-08T05:44:24.554152,23,28.98,2
23361626,2024-02-08T08:17:58.749031,15,82.06,3
23364793,2024-02-07T01:12:35.731300,15,42.97,3
23369601,2024-02-06T22:50:20.815141,9,45.12,3
23377804,2024-02-10T22:52:41.243647,21,42.72,2
23387896,2024-02-02T22:55:14.565507,7,22.32,2
23389413,2024-02-02T21:27:15.499186,4,3.39,1
23426035,2024-02-05T04:46:25.978180,29,19.68,1
23437704,2024-02-05T17:07:15.762789,20,61.09,3
23443370,2024-02-08T09:08:06.925215,5,62.43,4
23448439,2024-02-06T00:55:02.671635,14,70.57,5
23475465,2024-02-08T03:51:49.385619,29,123.78,5
23501429,2024-02-05T17:09:02.878842,23,11.75,2
23501910,2024-02-07T19:03:19.715759,13,46.43,3
23508981,2024-02-06T08:52:18.287934,17,32.88,1
23517791,2024-02-07T07:44:59.438342,16,8.71,2
23517794,2024-02-10T14:16:44.835863,9,23.88,1
23545944,2024-02-07T18:20:08.629142,18,54.78,3
23573951,2024-02-05T06:58:05.446722,23,87.01,4
23576170,2024-02-05T16:58:53.772396,4,80.83,3
23576264,2024-02-01T04:00:45.423946,17,25.18,2
23596282,2024-02-10T03:36:53.505983,27,63.71,4
23607959,2024-02-01T21:47:57.018336,5,68.46,4
23622256,2024-02-01T02:09:24.513190,12,71.95,5
23638681,2024-02-10T09:19:56.198241,1,49.85,2
23643769,2024-02-05T07:48:50.892001,7,109.62,4
23644867,2024-02-08T06:26:12.587273,19,28.32,3
23648325,2024-02-05T07:54:59.375129,8,49.64,2
23673374,2024-02-02T21:32:40.913083,1,24.24,1
23695383,2024-02-09T21:37:50.031790,9,17.91,1
23702785,2024-02-06T00:40:44.534022,27,43.15,4
23726254,2024-02-08T04:18:34.995065,25,35.24,3
23749492,2024-02-01T20:02:03.085181,4,50.48,2
23763093,2024-02-07T03:13:12.050084,6,54.57,2
23782078,2024-02-07T00:03:08.669042,3,83.80,5
23790526,2024-02-08T12:38:26.304180,21,28.40,1
23805488,2024-02-10T15:36:57.762616,21,11.25,2
23816031,2024-02-02T15:27:45.307275,18,53.80,3
23819901,2024-02-06T04:41:41.926702,15,17.42,1
23825651,2024-02-02T06:37:36.526833,14,69.12,4
23828443,2024-02-10T18:56:03.443766,11,63.64,3
23829988,2024-02-06T08:56:33.423646,6,45.87,3
23852311,2024-02-09T01:50:40.404542,4,13.12,1
23862924,2024-02-07T09:31:29.212579,7,37.18,5
23880160,2024-02-02T12:01:59.099635,5,16.93,2
23886435,2024-02-05T15:59:05.962551,28,64.08,3
